name,price,rating,ac_type,capacity,features
Panasonic CS/CU-EU18BKY5XF 1.5 Ton 5 Star 2025 Inverter Split AC,"₹45,800",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Blue Star IE518PNU 1.5 Ton 5 Star 2025 Inverter Split AC,"₹39,990",--rating: 4;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Memory Feature']"
Sharp AH-SI18V3B-GC 1.5 Ton 3 Star 2025 Inverter Split AC,"₹28,450",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '2-Way Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Sharp AH-SI18V5B-SC 1.5 Ton 5 Star 2025 Inverter Split AC,"₹36,999",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '2-Way Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
O General ASGG12CPAB-B 1 Ton 3 Star Inverter Split AC,"₹36,590",--rating: 4.5;,Split AC,1 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', '3 Star Rating']"
Carrier CAI19IN3R35F1 1.5 Ton 3 Star 2025 Inverter Split AC,"₹37,500",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Haier HSU19K-PYAIR5BN-INV 1.6 Ton 5 Star 2025 Inverter Split AC,"₹42,980",--rating: 4.5;,Split AC,1.6 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Blue Star IC518QNUR-M 1.5 Ton 5 Star 2025 Inverter Split AC,"₹45,400",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Memory Feature', 'Night Glow Buttons']"
Lloyd Stunnair GLS19V5KOOQZ 1.5 Ton 5 Star 2025 Inverter Split AC,"₹64,490",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Daikin FTKC48UV16W 1.4 Ton 3 Star 2023 Inverter Split AC,"₹34,990",--rating: 4.2;,Split AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis']"
Blue Star WIE318L 1.5 Ton 3 Star 2025 Inverter Window AC,"₹31,290",--rating: 4.5;,Window AC,1.5 Ton Capacity,"['LED Panel Display', '2-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Godrej EI 18A3T PYA IVBL IOT 1.5 Ton 3 Star 2025 Inverter Split AC,"₹32,989",--rating: 4.65;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter']"
Blue Star N Series ID518NNURS 1.5 Ton 5 Star 2025 Inverter Split AC,"₹40,990",--rating: 4.65;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Lloyd GLS18I5KWGGW 1.5 Ton 5 Star 2025 Inverter Split AC,"₹38,490",--rating: 4.7;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Night Glow Buttons']"
Daikin FTKL50UV16VAF 1.5 Ton 3 Star 2024 Inverter Split AC,"₹42,300",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['Triple Display Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis']"
Whirlpool 3DCool Pro SAI18P35DEB0 1.5 Ton 3 Star 2025 Inverter Split AC,"₹29,290",--rating: 4.2;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Godrej SIH 18ITC3-WYC 1.5 Ton 3 Star 2024 Inverter Split AC,"₹35,900",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Hot And Cold, Turbo Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature', 'Auto Clean']"
Carrier CAI20PL5R35W0 1.5 Ton 5 Star Inverter Split AC,"₹41,950",--rating: 4.15;,Split AC,1.5 Ton Capacity,"['Hidden LED Display Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Daikin FTKC48UV16WF 1.4 Ton 3 Star 2025 Inverter Split AC,"₹53,090",--rating: 4;,Split AC,1.4 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Hitachi RAS.B318PCAIBA1 1.5 Ton 3 Star 2025 Split AC,"₹35,490",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Panasonic CS/CU-NU18AKY5WX 1.5 Ton 5 Star 2025 Inverter Split AC,"₹38,490",--rating: 4.05;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Daikin FTL30UV16V1 0.8 Ton 3 Star 2024 Split AC,"₹25,290",--rating: 4.75;,Split AC,0.8 Ton Capacity,"['2-Way Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis, Memory Feature', '3 Star Rating']"
Godrej SIH 18ITC3-WWS 1.5 Ton 3 Star 2024 Inverter Split AC,"₹33,870",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Hot And Cold, Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Godrej EI 18NINV3R32 WYE 1.5 Ton 3 Star 2024 Inverter Split AC,"₹31,990",--rating: 4.35;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Godrej EI 18PINV4R32 WYP 1.5 Ton 4 Star 2024 Inverter Split AC,"₹30,990",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature', '4 Star Rating']"
Voltas 125V CAX 1 Ton 5 Star 2024 Inverter Split AC,"₹32,990",--rating: 4.35;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Onida IR185PRSG 1.5 Ton 5 Star 2024 Inverter Split AC,"₹31,490",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Auto Clean', '5 Star Rating', 'Copper Condenser Coil']"
Godrej EI 30LINV3R32-WWR 2.5 Ton 3 Star Inverter Split AC,"₹44,490",--rating: 4.65;,Split AC,2.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
O General AXGB22CHAA-B 1.8 Ton 5 Star 2023 Window AC,"₹51,900",--rating: 4.65;,Window AC,1.8 Ton Capacity,"['Digital Panel Display', '4-Way Air Swing, Auto Restart', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', '5 Star Rating']"
MarQ by Flipkart 103IPG23WQ 1 Ton 3 Star 2024 Inverter Split AC,"₹47,999",--rating: 4.7;,Split AC,1 Ton Capacity,"['Hidden Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Memory Feature']"
O General AXGB18BBAA-B 1.5 Ton 3 Star 2023 Window AC,"₹41,590",--rating: 4.25;,Window AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification', 'Dust Filter', 'Self Diagnosis', '3 Star Rating', 'Copper Condenser Coil']"
Blue Star IC412YNU 1 Ton 4 Star 2023 Inverter Split AC,"₹28,625",--rating: 4.5;,Split AC,1 Ton Capacity,"['LED Panel Display', '2-Way Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Blue Star IC524DNUR 2 Ton 5 Star 2023 Inverter Split AC,"₹53,400",--rating: 4.45;,Split AC,2 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Voltas 185V Vertis Emerald 1.5 Ton 5 Star Inverter Split AC,"₹41,900",--rating: 4.1;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', '5 Star Rating']"
Voltas 183V Vertis Pearl 1.5 Ton 3 star Inverter Window AC,"₹29,816",--rating: 4.5;,Window AC,1.5 Ton Capacity,"['Digital Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Daikin FTKL50UV16V-3 1.5 Ton 3 Star 2022 Inverter Split AC,"₹32,883",--rating: 4;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons', '3 Star Rating']"
Daikin FTKL50UV16 1.5 Ton 4 Star Inverter Split AC,"₹35,886",--rating: 4.45;,Split AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Daikin MTKM35UV16W 1 Ton 5 Star Inverter Split AC,"₹34,548",--rating: 4.15;,Split AC,1 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Daikin FTL35UV16W1/3 1 Ton 3 Star Split AC,"₹26,251",--rating: 4.35;,Split AC,1 Ton Capacity,"['Auto Restart', 'Dehumidification', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Daikin FTL50UV16U3/V3 1.5 Ton 3 Star Split AC,"₹35,490",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['Auto Restart', 'Dehumidification', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
O General AFGB12BAWA 1 Ton 4 Star Window AC,"₹36,582",--rating: 4.65;,Window AC,1 Ton Capacity,"['Auto Restart', 'Dehumidification', 'Dust Filter', '4 Star Rating', 'Copper Condenser Coil', 'Remote Control']"
Godrej CIC 36FTC3 4YA 3 Ton 3 Star Inverter Cassette AC,"₹84,990",--rating: 4.15;,Cassette AC,3 Ton Capacity,"['Air Swing, Auto Restart', 'Inverter', 'Turbo Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Haier HSA20GHD-DAI3NB-I 1.7 Ton 3 Star 2026 Inverter Split AC,"₹44,290",--rating: 4.45;,Split AC,1.7 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Daikin ATKL35XV16WAA 1 Ton 3 Star 2026 Inverter Split AC,"₹37,890",--rating: 4.75;,Split AC,1 Ton Capacity,"['Triple Display Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis']"
Whirlpool SAI21P36DEP0 2 Ton 3 Star 2026 Inverter Split AC,"₹47,190",--rating: 4.7;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Onida IR123MGCP 1 Ton 3 Star 2026 Inverter Split AC,"₹27,990",--rating: 4.5;,Split AC,1 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', '3 Star Rating', '100% Grooved Copper Condenser Coil']"
Onida IR183FLSV 1.5 Ton 3 Star 2026 Inverter Split AC,"₹30,990",--rating: 4.4;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', '100% Grooved Copper Condenser Coil']"
Onida IR243FLSV 2 Ton 3 Star 2026 Inverter Split AC,"₹41,990",--rating: 4.35;,Split AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', '100% Grooved Copper Condenser Coil']"
Blue Star WIA318GXU 1.5 Ton 3 Star 2026 Inverter Window AC,"₹36,990",--rating: 4;,Window AC,1.5 Ton Capacity,"['LED Panel Display', '2-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Hitachi RAS.D318PCD2BS2 1.5 Ton 3 Star 2026 Inverter Split AC,"₹36,990",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
IFB CI223GD32RGM3 2 Ton 3 Star 2026 Inverter Split AC,"₹48,490",--rating: 4.25;,Split AC,2 Ton Capacity,"['Digital LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter']"
Sharp AH-SI17V3B-GCN 1.5 Ton 3 Star 2026 Inverter Split AC,"₹30,490",--rating: 4.15;,Split AC,1.5 Ton Capacity,"['Magic (LED) Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Sharp AH-SI12V3B-GCN 1 Ton 3 Star 2026 Inverter Split AC,"₹26,990",--rating: 4.5;,Split AC,1 Ton Capacity,"['Magic (LED) Panel Display', 'Air Swing, Auto Restart', 'Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Hitachi RAW318HIEO 1.5 Ton 3 Star Inverter Window AC,"₹33,990",--rating: 4.5;,Window AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Dust Filter', 'Night Glow Buttons', '3 Star Rating', '100% copper Condenser Coil']"
Hitachi RAS.G318PHDIST 1.5 Ton 3 Star Inverter Split AC,"₹41,499",--rating: 4.75;,Split AC,1.5 Ton Capacity,"['3 in 1 Smartview Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Hot And Cold, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Hitachi RAS.G312PCDIBS 1 Ton 3 Star Inverter Split AC,"₹30,999",--rating: 4.4;,Split AC,1 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Daikin FTQ50XV16 1.5 Ton 2 Star 2026 Split AC,"₹40,790",--rating: 4.45;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']"
Blue Star IA318ZXU 1.5 Ton 3 Star 2026 Inverter Split AC,"₹36,490",--rating: 4.45;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Daikin FTQ28XV16WBA 0.8 Ton 2 Star Split AC,"₹25,990",--rating: 4.15;,Split AC,0.8 Ton Capacity,"['2-Way Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']"
Daikin ATKL60XV16VAA 1.8 Ton 3 Star 2026 Inverter Split AC,"₹52,990",--rating: 4.25;,Split AC,1.8 Ton Capacity,"['Triple Display Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter, PM 2.5 Filter', 'Self Diagnosis']"
Panasonic CS/CU-RU12CKY 1 Ton 3 Star 2026 Inverter Split AC,"₹31,999",--rating: 4.35;,Split AC,1 Ton Capacity,"['LED Panel Display', '2-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
LG AS-Q19XNXE 1.5 Ton 3 Star 2026 Inverter Split AC,"₹42,990",--rating: 4.25;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Godrej EI 18N3T WZE 1.5 Ton 3 Star 2025 Inverter Split AC,"₹29,490",--rating: 4.6;,Split AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Whirlpool WAI18P36MB0 1.5 Ton 3 Star 2026 Inverter Window AC,"₹30,949",--rating: 4.65;,Window AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean']"
Whirlpool SAI17P36MCT0 1.5 Ton 3 Star 2026 Inverter Split AC,"₹29,890",--rating: 4.5;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Whirlpool SAI17P36DET0 1.5 Ton 3 Star 2025 Inverter Split AC,"₹33,990",--rating: 4.15;,Split AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
IFB CI133SL11RGM3 1 Ton 3 Star 2026 Inverter Split AC,"₹30,989",--rating: 4.35;,Split AC,1 Ton Capacity,"['Digital LED Panel Display', '2-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter']"
Voltas 125INV Vectra Zen Silver 1 Ton 5 Star 2026 Inverter Split AC,"₹37,490",--rating: 4.05;,Split AC,1 Ton Capacity,"['Digital LED Panel Display', '2-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Carrier CIW19SC3R36F1 1.5 Ton 3 Star Inverter Window AC,"₹35,489",--rating: 4.5;,Window AC,1.5 Ton Capacity,"['2-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', '3 Star Rating']"
Sharp AF-WA22F2X-SCN 2 Ton 2 Star 2026 Window AC,"₹37,990",--rating: 4.7;,Window AC,2 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Turbo Mode', 'Dust Filter', '2 Star Rating', '100% Copper Condenser Coil', 'Remote Control, Timer']"
Panasonic CW-LN183CM 1.5 Ton 3 Star 2026 Window AC,"₹33,090",--rating: 4.45;,Window AC,1.5 Ton Capacity,"['Air Swing, Auto Restart', 'Dehumidification', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil', 'Remote Control, Timer']"
Sharp AF-WA18F3X-SCN 1.5 Ton 3 Star 2026 Window AC,"₹30,700",--rating: 4.55;,Window AC,1.5 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Turbo Mode', 'Dust Filter', '3 Star Rating', '100% Copper Condenser Coil', 'Remote Control, Timer']"
Voltas 122FS Platina 1 Ton 2 Star 2026 Window AC,"₹27,990",--rating: 4.7;,Window AC,1 Ton Capacity,"['7 Segment LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'Memory Feature']"
Voltas 183FS Prism 1.5 Ton 3 Star 2026 Window AC,"₹32,489",--rating: 4;,Window AC,1.5 Ton Capacity,"['7 Segment LED Panel Display', '2-Way Air Swing, Auto Restart', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']"
Voltas 182FS Prism 1.5 Ton 2 Star Window AC,"₹29,990",--rating: 4;,Window AC,1.5 Ton Capacity,"['7 Segment LED Panel Display', '2-Way Air Swing, Auto Restart', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']"
Lloyd GLW18D3LGSPR 1.5 Ton 3 Star 2026 Window AC,"₹31,990",--rating: 4.7;,Window AC,1.5 Ton Capacity,"['LED Panel Display', 'Air Swing, Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Lloyd GLS12I3AGGSR 1 Ton 3 Star 2026 Inverter Split AC,"₹30,489",--rating: 4.55;,Split AC,1 Ton Capacity,"['4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Lloyd GLS24I3GGCSR 2 Ton 3 Star 2026 Inverter Split AC,"₹46,490",--rating: 4.2;,Split AC,2 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Lloyd GLS18V3AGGSC 1.5 Ton 3 Star 2026 Inverter Split AC,"₹34,490",--rating: 4.25;,Split AC,1.5 Ton Capacity,"['Hidden LED Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
Samsung Bespoke WindFree AR60H18D1LW 1.5 Ton 3 Star 2026 Inverter Split AC,"₹40,990",--rating: 4.75;,Split AC,1.5 Ton Capacity,"['Digital Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode', 'Dust Filter']"
IFB CI215PL42SGN1 1.5 Ton 5 Star 2025 Inverter Split AC,"₹45,800",--rating: 4.3;,Split AC,1.5 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter', 'Self Diagnosis, Memory Feature']"
Panasonic CS/CU-NU12BKY4W 1 Ton 4 Star 2026 Inverter Split AC,"₹38,989",--rating: 4.7;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter']"
Hitachi RAS.V512PCDIBT 1 Ton 5 Star Inverter Split AC,"₹36,999",--rating: 4.3;,Split AC,1 Ton Capacity,"['3 in 1 SmartView Panel Display', '4-Way Air Swing, Auto Restart', 'Dehumidification, Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Voltas 123INV Vertis Crest Marvel 1 Ton 3 Star 2026 Inverter Split AC,"₹33,990",--rating: 4.05;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Turbo Mode', 'Self Diagnosis']"
Samsung Bespoke AR50H18D15H 1.5 Ton 5 Star 2026 Inverter Split AC,"₹46,990",--rating: 4.45;,Split AC,1.5 Ton Capacity,"['Digital Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control, Voice Control', 'Dehumidification, Inverter', 'Turbo Mode', 'Dust Filter']"
Motorola 103IPG26WMRS 1 Ton 3 Star 2026 Inverter Split AC,"₹28,990",--rating: 4.5;,Split AC,1 Ton Capacity,"['Hidden Panel Display', '4-Way Air Swing, Auto Restart', 'Wi-Fi Connectivity, APP Control', 'Dehumidification, Inverter', 'Turbo Mode, Sleep Mode', 'Dust Filter']"
