,price,rating,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display,log_price,capacity_sq,n_features_sq,rating_sq,capacity_n_features,capacity_rating,rating_n_features,smart_intensity,ac_premium_features,ref_door_complexity,wm_tech_level,features_above_avg,rating_above_avg,capacity_above_avg,brand_frequency,category_Refrigerator,category_WashingMachine,_category_backup
2136,48990,4.2,10,haier,12.0,kg,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,10.79939188675334,144.0,100,17.64,120.0,50.400000000000006,42.0,2,0,0,3,-1.0283125707814271,-0.16511891279728186,3.571574178935448,309,False,True,WashingMachine
2137,43843,4.7,11,bosch,9.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.688393158335614,81.0,121,22.090000000000003,99.0,42.300000000000004,51.7,0,0,0,3,-0.028312570781427127,0.33488108720271814,0.5715741789354478,102,False,True,WashingMachine
2138,19789,4.65,12,godrej,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,9.892932038596612,64.0,144,21.622500000000002,96.0,37.2,55.800000000000004,0,0,0,1,0.9716874292185729,0.2848810872027183,-0.4284258210645522,230,False,True,WashingMachine
2139,58990,4.5,12,ifb,9.0,kg,0.0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.985140168879203,81.0,144,20.25,108.0,40.5,54.0,6,0,0,2,0.9716874292185729,0.13488108720271796,0.5715741789354478,151,False,True,WashingMachine
2140,21540,4.1,12,voltas,6.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,9.977713374888099,36.0,144,16.81,72.0,24.599999999999998,49.199999999999996,0,0,0,3,0.9716874292185729,-0.2651189127972824,-2.428425821064552,218,False,True,WashingMachine
2141,49990,4.75,11,ifb,11.0,kg,0.0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,10.819598268208338,121.0,121,22.5625,121.0,52.25,52.25,4,0,0,2,-0.028312570781427127,0.38488108720271796,2.571574178935448,151,False,True,WashingMachine
2142,48990,4.7,12,lg,12.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,10.79939188675334,144.0,144,22.090000000000003,144.0,56.400000000000006,56.400000000000006,4,0,0,3,0.9716874292185729,0.33488108720271814,3.571574178935448,261,False,True,WashingMachine
2143,41990,4.25,10,lg,9.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.645210588588755,81.0,100,18.0625,90.0,38.25,42.5,4,0,0,2,-1.0283125707814271,-0.11511891279728204,0.5715741789354478,261,False,True,WashingMachine
2144,37890,4.2,10,bosch,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.542468895852291,81.0,100,17.64,90.0,37.800000000000004,42.0,0,0,0,3,-1.0283125707814271,-0.16511891279728186,0.5715741789354478,102,False,True,WashingMachine
2145,36990,4.55,11,ifb,8.0,kg,0.0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.518429918794682,64.0,121,20.702499999999997,88.0,36.4,50.05,6,0,0,2,-0.028312570781427127,0.1848810872027178,-0.4284258210645522,151,False,True,WashingMachine
2146,21190,4.6,10,lg,7.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,9.961331842220567,49.0,100,21.159999999999997,70.0,32.199999999999996,46.0,4,0,0,0,-1.0283125707814271,0.2348810872027176,-1.4284258210645522,261,False,True,WashingMachine
2147,45090,4.2,10,samsung,9.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,10.716437949035694,81.0,100,17.64,90.0,37.800000000000004,42.0,4,0,0,2,-1.0283125707814271,-0.16511891279728186,0.5715741789354478,268,False,True,WashingMachine
2148,31990,4.7,13,lloyd,7.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,10.373209892223665,49.0,169,22.090000000000003,91.0,32.9,61.1,0,0,0,3,1.9716874292185729,0.33488108720271814,-1.4284258210645522,141,False,True,WashingMachine
2149,22490,4.75,12,motorola,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,10.020870508171171,64.0,144,22.5625,96.0,38.0,57.0,0,0,0,3,0.9716874292185729,0.38488108720271796,-0.4284258210645522,23,False,True,WashingMachine
2150,56990,4.7,10,lg,11.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,10.950648639613158,121.0,100,22.090000000000003,110.0,51.7,47.0,4,0,0,2,-1.0283125707814271,0.33488108720271814,2.571574178935448,261,False,True,WashingMachine
2151,23990,4.0,11,bosch,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,10.085434038999999,64.0,121,16.0,88.0,32.0,44.0,0,0,0,0,-0.028312570781427127,-0.36511891279728204,-0.4284258210645522,102,False,True,WashingMachine
2152,6999,4.05,12,dmr,7.5,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,8.85366542803745,56.25,144,16.4025,90.0,30.375,48.599999999999994,0,0,0,0,0.9716874292185729,-0.3151189127972822,-0.9284258210645522,7,False,True,WashingMachine
2153,11299,4.25,11,realme,10.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,9.332558004700433,100.0,121,18.0625,110.0,42.5,46.75,0,0,0,1,-0.028312570781427127,-0.11511891279728204,1.5715741789354478,39,False,True,WashingMachine
2154,23990,4.25,11,realme,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.085434038999999,64.0,121,18.0625,88.0,34.0,46.75,0,0,0,3,-0.028312570781427127,-0.11511891279728204,-0.4284258210645522,39,False,True,WashingMachine
2155,14190,4.1,12,realme,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,9.560363239834537,81.0,144,16.81,108.0,36.9,49.199999999999996,0,0,0,1,0.9716874292185729,-0.2651189127972824,0.5715741789354478,39,False,True,WashingMachine
2156,15990,4.4,11,godrej,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,9.679781342959442,81.0,121,19.360000000000003,99.0,39.6,48.400000000000006,0,0,0,1,-0.028312570781427127,0.03488108720271832,0.5715741789354478,230,False,True,WashingMachine
2157,25990,4.15,11,realme,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.165505603232393,81.0,121,17.222500000000004,99.0,37.35,45.650000000000006,0,0,0,3,-0.028312570781427127,-0.21511891279728168,0.5715741789354478,39,False,True,WashingMachine
2158,19490,4.7,12,realme,12.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,9.877708099548641,144.0,144,22.090000000000003,144.0,56.400000000000006,56.400000000000006,0,0,0,1,0.9716874292185729,0.33488108720271814,3.571574178935448,39,False,True,WashingMachine
2159,22670,4.6,11,samsung,8.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,10.02884185368883,64.0,121,21.159999999999997,88.0,36.8,50.599999999999994,4,0,0,0,-0.028312570781427127,0.2348810872027176,-0.4284258210645522,268,False,True,WashingMachine
2160,15389,4.75,10,godrej,7.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,9.641473226832925,49.0,100,22.5625,70.0,33.25,47.5,0,0,0,0,-1.0283125707814271,0.38488108720271796,-1.4284258210645522,230,False,True,WashingMachine
2161,52290,4.2,10,haier,11.0,kg,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.864579551114822,121.0,100,17.64,110.0,46.2,42.0,2,0,0,3,-1.0283125707814271,-0.16511891279728186,2.571574178935448,309,False,True,WashingMachine
2162,29990,4.2,11,samsung,10.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,10.30865261563529,100.0,121,17.64,110.0,42.0,46.2,4,0,0,0,-0.028312570781427127,-0.16511891279728186,1.5715741789354478,268,False,True,WashingMachine
2163,26990,4.5,11,samsung,8.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,10.203258756085228,64.0,121,20.25,88.0,36.0,49.5,4,0,0,0,-0.028312570781427127,0.13488108720271796,-0.4284258210645522,268,False,True,WashingMachine
2164,27994,4.35,11,samsung,10.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,10.239781201782993,100.0,121,18.922499999999996,110.0,43.5,47.849999999999994,4,0,0,0,-0.028312570781427127,-0.015118912797282391,1.5715741789354478,268,False,True,WashingMachine
2165,26400,4.05,10,haier,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,10.181157167204903,81.0,100,16.4025,90.0,36.449999999999996,40.5,0,0,0,0,-1.0283125707814271,-0.3151189127972822,0.5715741789354478,309,False,True,WashingMachine
2166,23990,4.1,12,haier,10.5,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,10.085434038999999,110.25,144,16.81,126.0,43.05,49.199999999999996,0,0,0,0,0.9716874292185729,-0.2651189127972824,2.071574178935448,309,False,True,WashingMachine
2167,47990,4.45,11,lg,13.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,10.778768772309705,169.0,121,19.802500000000002,143.0,57.85,48.95,4,0,0,0,-0.028312570781427127,0.08488108720271814,4.571574178935448,261,False,True,WashingMachine
2168,19293,4.35,10,haier,14.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,9.867549445730498,196.0,100,18.922499999999996,140.0,60.89999999999999,43.5,0,0,0,0,-1.0283125707814271,-0.015118912797282391,5.571574178935448,309,False,True,WashingMachine
2169,37950,4.2,12,ifb,9.0,kg,0.0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.544051132937742,81.0,144,17.64,108.0,37.800000000000004,50.400000000000006,6,0,0,2,0.9716874292185729,-0.16511891279728186,0.5715741789354478,151,False,True,WashingMachine
2170,35994,4.3,10,haier,9.0,kg,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.491135318903403,81.0,100,18.49,90.0,38.699999999999996,43.0,2,0,0,3,-1.0283125707814271,-0.06511891279728221,0.5715741789354478,309,False,True,WashingMachine
2171,21990,4.3,10,lg,7.5,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,9.998388557730848,56.25,100,18.49,75.0,32.25,43.0,4,0,0,0,-1.0283125707814271,-0.06511891279728221,-0.9284258210645522,261,False,True,WashingMachine
2172,13990,4.3,10,whirlpool,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,9.546169544733285,64.0,100,18.49,80.0,34.4,43.0,0,0,0,1,-1.0283125707814271,-0.06511891279728221,-0.4284258210645522,255,False,True,WashingMachine
2173,19351,4.75,13,voltas,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,9.870551052289864,81.0,169,22.5625,117.0,42.75,61.75,0,0,0,1,1.9716874292185729,0.38488108720271796,0.5715741789354478,218,False,True,WashingMachine
2174,32999,4.35,11,ifb,7.0,kg,0.0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10.404262840448617,49.0,121,18.922499999999996,77.0,30.449999999999996,47.849999999999994,6,0,0,2,-0.028312570781427127,-0.015118912797282391,-1.4284258210645522,151,False,True,WashingMachine
2175,22970,4.2,12,godrej,10.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,10.041987829781233,100.0,144,17.64,120.0,42.0,50.400000000000006,0,0,0,1,0.9716874292185729,-0.16511891279728186,1.5715741789354478,230,False,True,WashingMachine
2176,20490,4.0,10,lg,7.5,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,9.927741044336832,56.25,100,16.0,75.0,30.0,40.0,4,0,0,0,-1.0283125707814271,-0.36511891279728204,-0.9284258210645522,261,False,True,WashingMachine
2177,14064,4.15,9,lloyd,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,9.551444720923957,64.0,81,17.222500000000004,72.0,33.2,37.35,0,0,0,0,-2.028312570781427,-0.21511891279728168,-0.4284258210645522,141,False,True,WashingMachine
2178,41985,4.7,10,samsung,9.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.645091508364267,81.0,100,22.090000000000003,90.0,42.300000000000004,47.0,4,0,0,2,-1.0283125707814271,0.33488108720271814,0.5715741789354478,268,False,True,WashingMachine
2179,40199,4.5,10,samsung,9.0,kg,0.0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,10.601622274607113,81.0,100,20.25,90.0,40.5,45.0,4,0,0,2,-1.0283125707814271,0.13488108720271796,0.5715741789354478,268,False,True,WashingMachine
2180,33500,4.1,11,ifb,8.0,kg,0.0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,10.419330568113901,64.0,121,16.81,88.0,32.8,45.099999999999994,4,0,0,2,-0.028312570781427127,-0.2651189127972824,-0.4284258210645522,151,False,True,WashingMachine
2181,14200,4.35,10,bosch,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,9.561067663645012,81.0,100,18.922499999999996,90.0,39.15,43.5,0,0,0,0,-1.0283125707814271,-0.015118912797282391,0.5715741789354478,102,False,True,WashingMachine
2182,27013,4.25,10,ifb,9.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,10.20411052912071,81.0,100,18.0625,90.0,38.25,42.5,0,0,0,1,-1.0283125707814271,-0.11511891279728204,0.5715741789354478,151,False,True,WashingMachine
2183,19990,4.3,11,lg,7.0,kg,0.0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,9.903037451255743,49.0,121,18.49,77.0,30.099999999999998,47.3,6,0,0,0,-0.028312570781427127,-0.06511891279728221,-1.4284258210645522,261,False,True,WashingMachine
2184,19699,4.5,10,lg,11.5,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,9.88837391472608,132.25,100,20.25,115.0,51.75,45.0,0,0,0,1,-1.0283125707814271,0.13488108720271796,3.071574178935448,261,False,True,WashingMachine
2185,14985,4.45,12,onida,6.5,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,9.614871710924255,42.25,144,19.802500000000002,78.0,28.925,53.400000000000006,0,0,0,1,0.9716874292185729,0.08488108720271814,-1.9284258210645522,26,False,True,WashingMachine
2186,39790,4.25,12,ifb,7.0,kg,0.0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,10.591396035047872,49.0,144,18.0625,84.0,29.75,51.0,6,0,0,2,0.9716874292185729,-0.11511891279728204,-1.4284258210645522,151,False,True,WashingMachine
2187,6950,4.35,13,inno-q,9.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,8.846640813100485,81.0,169,18.922499999999996,117.0,39.15,56.55,0,0,0,1,1.9716874292185729,-0.015118912797282391,0.5715741789354478,3,False,True,WashingMachine
2188,12949,4.55,12,acer,10.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,9.468851067127684,100.0,144,20.702499999999997,120.0,45.5,54.599999999999994,0,0,0,2,0.9716874292185729,0.1848810872027178,1.5715741789354478,7,False,True,WashingMachine
2189,32490,4.65,11,whirlpool,7.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.38871840689063,49.0,121,21.622500000000002,77.0,32.550000000000004,51.150000000000006,0,0,0,3,-0.028312570781427127,0.2848810872027183,-1.4284258210645522,255,False,True,WashingMachine
2190,34690,4.65,11,bosch,9.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.454235566299538,81.0,121,21.622500000000002,99.0,41.85,51.150000000000006,0,0,0,3,-0.028312570781427127,0.2848810872027183,0.5715741789354478,102,False,True,WashingMachine
2191,29594,4.05,11,panasonic,8.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,10.295360707124825,64.0,121,16.4025,88.0,32.4,44.55,0,0,0,1,-0.028312570781427127,-0.3151189127972822,-0.4284258210645522,123,False,True,WashingMachine
2192,18624,4.4,10,ifb,7.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,9.83226004324776,49.0,100,19.360000000000003,70.0,30.800000000000004,44.0,0,0,0,1,-1.0283125707814271,0.03488108720271832,-1.4284258210645522,151,False,True,WashingMachine
2193,38990,4.55,12,lg,9.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,10.571086129249698,81.0,144,20.702499999999997,108.0,40.949999999999996,54.599999999999994,0,0,0,3,0.9716874292185729,0.1848810872027178,0.5715741789354478,261,False,True,WashingMachine
2194,14090,4.25,12,realme,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,9.553291574695105,64.0,144,18.0625,96.0,34.0,51.0,0,0,0,1,0.9716874292185729,-0.11511891279728204,-0.4284258210645522,39,False,True,WashingMachine
2195,40990,4.75,11,bosch,9.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.621107809394994,81.0,121,22.5625,99.0,42.75,52.25,0,0,0,3,-0.028312570781427127,0.38488108720271796,0.5715741789354478,102,False,True,WashingMachine
2196,35340,4.55,10,ifb,8.0,kg,0.0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,10.472799042021169,64.0,100,20.702499999999997,80.0,36.4,45.5,4,0,0,2,-1.0283125707814271,0.1848810872027178,-0.4284258210645522,151,False,True,WashingMachine
2197,20360,4.25,11,godrej,12.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,9.921376585371869,144.0,121,18.0625,132.0,51.0,46.75,0,0,0,0,-0.028312570781427127,-0.11511891279728204,3.571574178935448,230,False,True,WashingMachine
2198,22194,4.55,11,panasonic,10.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,10.007622317268135,100.0,121,20.702499999999997,110.0,45.5,50.05,0,0,0,1,-0.028312570781427127,0.1848810872027178,1.5715741789354478,123,False,True,WashingMachine
2199,15694,4.5,10,panasonic,7.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,9.661097469276054,49.0,100,20.25,70.0,31.5,45.0,0,0,0,1,-1.0283125707814271,0.13488108720271796,-1.4284258210645522,123,False,True,WashingMachine
2200,12490,4.35,11,motorola,7.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,9.43276366396591,49.0,121,18.922499999999996,77.0,30.449999999999996,47.849999999999994,0,0,0,0,-0.028312570781427127,-0.015118912797282391,-1.4284258210645522,23,False,True,WashingMachine
2201,19490,4.25,10,ifb,6.5,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,9.877708099548641,42.25,100,18.0625,65.0,27.625,42.5,0,0,0,0,-1.0283125707814271,-0.11511891279728204,-1.9284258210645522,151,False,True,WashingMachine
2202,38890,4.1,11,godrej,10.0,kg,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,10.568518140370246,100.0,121,16.81,110.0,41.0,45.099999999999994,0,0,0,3,-0.028312570781427127,-0.2651189127972824,1.5715741789354478,230,False,True,WashingMachine
2203,18689,4.4,11,godrej,8.0,kg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,9.835743900449609,64.0,121,19.360000000000003,88.0,35.2,48.400000000000006,0,0,0,0,-0.028312570781427127,0.03488108720271832,-0.4284258210645522,230,False,True,WashingMachine
